# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	215574	217190	-	OIFKLK_00965		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A3M5US12
contig_1	cds	217457	218518	+	OIFKLK_00970		NMT1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5DDI1
contig_1	cds	218936	219751	+	OIFKLK_00975	tauD	TauD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RBR1
contig_1	cds	219748	220629	+	OIFKLK_00980		AEC family transporter	SO:0001217, UniRef:UniRef50_Q9I6U6
contig_1	cds	220667	222025	-	OIFKLK_00985	oprD	OprD family porin	SO:0001217, UniRef:UniRef50_A0A5E5R433
contig_1	cds	222273	222998	+	OIFKLK_00990		Acid phosphatase	SO:0001217, UniRef:UniRef50_A0A0D6FFE3
contig_1	cds	223022	223939	-	OIFKLK_00995		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1Q9RBV2
contig_1	cds	224289	226661	+	OIFKLK_01000		TonB-dependent receptor	SO:0001217, UniRef:UniRef50_A0A2V4HS03
contig_1	cds	226702	227604	+	OIFKLK_01005		Alpha-ketoglutarate-dependent taurine dioxygenase	SO:0001217, UniRef:UniRef50_A0A378W3D0
contig_1	cds	227672	228571	+	OIFKLK_01010	tauD	TauD domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6J4EEP2
contig_1	cds	229218	230336	+	OIFKLK_01015		proton-translocating NAD(P)(+) transhydrogenase	SO:0001217, UniRef:UniRef50_V5VGF5
contig_1	cds	230412	230720	+	OIFKLK_01020		proton-translocating NAD(P)(+) transhydrogenase	SO:0001217, UniRef:UniRef50_A0A2H6G3A8
contig_1	cds	230720	232156	+	OIFKLK_01025		proton-translocating NAD(P)(+) transhydrogenase	SO:0001217, UniRef:UniRef50_A0A2E1X0D1
contig_1	cds	232499	233311	+	OIFKLK_01030	tonB	Protein TonB	SO:0001217, UniRef:UniRef50_A0A136QDT7
contig_1	cds	233340	234059	+	OIFKLK_01035		MotA-ExbB domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5DQD9
contig_1	cds	234061	234462	+	OIFKLK_01040	exbD	Biopolymer transporter ExbD	SO:0001217, UniRef:UniRef50_N8Q3L4
contig_1	cds	234645	234857	-	OIFKLK_01045		hypothetical protein	
contig_1	cds	235073	235654	+	OIFKLK_01050		hypothetical protein	PFAM:PF06821.16, PFAM:PF12697.10
contig_1	cds	235662	237119	-	OIFKLK_01055		Indoleacetamide hydrolase	SO:0001217, UniRef:UniRef50_A0A068DCX7
contig_1	cds	237185	238219	-	OIFKLK_01060		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A6J5IVZ6
contig_1	cds	238242	239051	-	OIFKLK_01065		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A3M2EJG5
contig_1	cds	239048	239968	-	OIFKLK_01070	potB	Spermidine/putrescine transport system permease protein PotB	SO:0001217, UniRef:UniRef50_A0A127ML52
contig_1	cds	239994	241106	-	OIFKLK_01075	potA	Spermidine/putrescine import ATP-binding protein PotA 1	SO:0001217, UniRef:UniRef50_Q9I6T2
contig_1	cds	241337	242230	+	OIFKLK_01080		Glycine cleavage system transcriptional activator	SO:0001217, UniRef:UniRef50_A0A5E7JIV7
contig_1	cds	242351	244015	+	OIFKLK_01085		Acetyl-S-ACP:malonate ACP transferase	SO:0001217, UniRef:UniRef50_O06924
contig_1	cds	244015	244896	+	OIFKLK_01090		putative 2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase	SO:0001217, UniRef:UniRef50_A0A5E6Y1F0
contig_1	cds	244898	245197	+	OIFKLK_01095		Malonate decarboxylase acyl carrier protein	SO:0001217, UniRef:UniRef50_A6UY05
contig_1	cds	245190	246053	+	OIFKLK_01100		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	SO:0001217, UniRef:UniRef50_A0A376DD77
contig_1	cds	246050	246856	+	OIFKLK_01105		Malonyl-S-ACP:biotin-protein carboxyltransferase MADD	SO:0001217, UniRef:UniRef50_A0A3A4CWU9
contig_1	cds	246872	247564	+	OIFKLK_01110		Phosphoribosyl-dephospho-CoA transferase	SO:0001217, UniRef:UniRef50_Q9I6S5
contig_1	cds	247561	248493	+	OIFKLK_01115		Malonyl CoA-acyl carrier protein transacylase	SO:0001217, UniRef:UniRef50_A0A377PHP3
contig_1	cds	248550	248954	+	OIFKLK_01120	madL	Malonate transporter subunit MadL	SO:0001217, UniRef:UniRef50_A0A5E7KVR4
contig_1	cds	248960	249724	+	OIFKLK_01125	madM	MadM domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5E6SIH6
contig_1	cds	249809	250738	-	OIFKLK_01130	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A072ZSR4
contig_1	cds	251076	251996	-	OIFKLK_01135		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5MH27
contig_1	cds	252347	253837	+	OIFKLK_01140		Aldehyde dehydrogenase (NAD+)	SO:0001217, UniRef:UniRef50_B8CT61
contig_1	cds	253895	255328	+	OIFKLK_01145		Amino acid transporter	SO:0001217, UniRef:UniRef50_W1N4Q7
contig_1	cds	255359	256741	+	OIFKLK_01150		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	SO:0001217, UniRef:UniRef50_A0A1C6NEK6
contig_1	cds	256905	257963	+	OIFKLK_01155		Spermidine/putrescine ABC transporter substrate-binding protein	SO:0001217, UniRef:UniRef50_A0A1Q9R5M2
contig_1	cds	258041	258922	-	OIFKLK_01160		4-hydroxy-tetrahydrodipicolinate synthase	SO:0001217, UniRef:UniRef50_A0A2T6FLA8
contig_1	cds	258982	259764	-	OIFKLK_01165	novR	Decarboxylase NovR	SO:0001217, UniRef:UniRef50_A0A853SVZ8
contig_1	cds	259919	260458	+	OIFKLK_01170		HTH cro/C1-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M4AJW2
contig_1	cds	260609	261460	+	OIFKLK_01175		3-oxoadipate CoA-transferase subunit A	SO:0001217, UniRef:UniRef50_Q8VPF3
contig_1	cds	261457	262239	+	OIFKLK_01180		3-oxoadipate CoA-transferase	SO:0001217, UniRef:UniRef50_Q1IE48
contig_1	cds	262236	263441	+	OIFKLK_01185		3-oxoadipyl-CoA thiolase	SO:0001217, UniRef:UniRef50_A0A2E8CJY2
contig_1	cds	263591	264889	+	OIFKLK_01190		Alpha-ketoglutarate permease	SO:0001217, UniRef:UniRef50_P0AEX3
contig_1	cds	264912	266291	+	OIFKLK_01195		3-carboxy-cis,cis-muconate cycloisomerase	SO:0001217, UniRef:UniRef50_P32427
contig_1	cds	266306	267097	+	OIFKLK_01200		3-oxoadipate enol-lactonase	SO:0001217, UniRef:UniRef50_A0A120G7D4
contig_1	cds	267108	267509	+	OIFKLK_01205		4-carboxymuconolactone decarboxylase	SO:0001217, UniRef:UniRef50_A0A371YRH7
contig_1	cds	267636	268577	+	OIFKLK_01210		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_N9QYW0
contig_1	cds	268768	269601	+	OIFKLK_01215		Nucleoside-binding protein	SO:0001217, UniRef:UniRef50_A0A0D6BF34
contig_1	cds	269943	270818	-	OIFKLK_01220		hypothetical protein	
contig_1	cds	270824	271288	-	OIFKLK_01225		hypothetical protein	
contig_1	cds	271594	272373	+	OIFKLK_01230	iclR	IclR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A3M3DV95
contig_1	cds	272616	273659	+	OIFKLK_01235		1,5-anhydro-D-fructose reductase	SO:0001217, UniRef:UniRef50_A0A127MV75
contig_1	cds	273682	274497	+	OIFKLK_01240		Inosose isomerase	SO:0001217, UniRef:UniRef50_A0A127MUY0
contig_1	cds	274647	275525	+	OIFKLK_01245	eamA	EamA family transporter	SO:0001217, UniRef:UniRef50_K9NRL5
contig_1	cds	275551	276816	-	OIFKLK_01250	nicP	Porin-like protein NicP	SO:0001217, UniRef:UniRef50_A0A5E7PM87
contig_1	cds	276882	278207	-	OIFKLK_01255		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A423JAS7
contig_1	cds	278753	280657	+	OIFKLK_01260		3-dehydroshikimate dehydratase	SO:0001217, UniRef:UniRef50_Q88JU3
contig_1	cds	280750	281418	+	OIFKLK_01265		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3DV35
contig_1	cds	281458	282312	-	OIFKLK_01270		Shikimate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A3M5EH88
contig_1	cds	282309	282755	-	OIFKLK_01275		3-dehydroquinate dehydratase	SO:0001217, UniRef:UniRef50_A0A0P0YIK7
contig_1	cds	282872	284377	-	OIFKLK_01280		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M4Q2F8
contig_1	cds	284552	285736	-	OIFKLK_01285		4-hydroxybenzoate 3-monooxygenase	SO:0001217, UniRef:UniRef50_A0A7C2IGM3
contig_1	cds	285914	286780	+	OIFKLK_01290		Putative transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A485FZK9
contig_1	cds	286777	287223	-	OIFKLK_01295		hypothetical protein	PFAM:PF13508.10, PFAM:PF13673.10
contig_1	cds	287301	287735	-	OIFKLK_01300		Histidine kinase	SO:0001217, UniRef:UniRef50_A0A0K0SY84
contig_1	cds	287890	288531	-	OIFKLK_01305		SUFU domain-containing protein	SO:0001217, UniRef:UniRef50_V6A7W1
contig_1	cds	288796	289050	-	OIFKLK_01310		Lipoprotein	SO:0001217, UniRef:UniRef50_A0A8B4Z8L8
contig_1	cds	289175	289639	-	OIFKLK_01315		Winged helix DNA-binding domain protein	SO:0001217, UniRef:UniRef50_A0A2R3IQN2
contig_1	cds	289692	291182	-	OIFKLK_01320		UbiD-like decarboxylase	SO:0001217, UniRef:UniRef50_Q9I6N5
contig_1	cds	291379	291801	+	OIFKLK_01325		hypothetical protein	
contig_1	cds	291821	292522	-	OIFKLK_01330		DUF1275 domain-containing protein	SO:0001217, UniRef:UniRef50_Q1IBG3
contig_1	cds	292671	293603	-	OIFKLK_01335		hypothetical protein	
contig_1	cds	293866	294657	-	OIFKLK_01340		Integrase catalytic domain-containing protein	SO:0001217, UniRef:UniRef50_A0A395RB90
contig_1	cds	294687	294872	-	OIFKLK_01345		hypothetical protein	
contig_1	cds	295052	296494	-	OIFKLK_01350		DUF2875 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0A8RBI7
contig_1	cds	296644	297807	-	OIFKLK_01355		hypothetical protein	
contig_1	cds	297752	298798	-	OIFKLK_01360		hypothetical protein	
contig_1	cds	298795	299292	-	OIFKLK_01365		Secreted protein	SO:0001217, UniRef:UniRef50_A0A1C7BZB4
contig_1	cds	299296	299859	-	OIFKLK_01370		hypothetical protein	
contig_1	cds	300158	301330	-	OIFKLK_01375		Tli4-C domain-containing protein	SO:0001217, UniRef:UniRef50_A0A5B0FW91
contig_1	cds	301438	303207	-	OIFKLK_01380		PGAP1-like protein	SO:0001217, UniRef:UniRef50_W5J0G3
contig_1	cds	303248	305746	-	OIFKLK_01385	vgrG	type VI secretion system tip protein VgrG	SO:0001217, UniRef:UniRef50_A0A8G4A0B7, VFDB:VFC0086, VFDB:VFG041012
contig_1	cds	305928	306446	-	OIFKLK_01390	hcpA	Hcp family type VI secretion system effector	SO:0001217, UniRef:UniRef50_V6AHJ2, VFDB:VFC0086, VFDB:VFG041013
contig_1	tRNA	307701	307777	-	OIFKLK_01395	trnR	tRNA-Arg(ccg)	SO:0001036
contig_1	cds	308407	309858	+	OIFKLK_01400		Succinate-semialdehyde dehydrogenase	SO:0001217, UniRef:UniRef50_B8CK70
contig_1	ncRNA-region	309991	310055	+			gabT RNA	RFAM:RF01738, SO:0005836
contig_1	cds	310103	311383	+	OIFKLK_01405		4-aminobutyrate transaminase	SO:0001217, UniRef:UniRef50_F0EZK1
contig_1	cds	311709	312908	+	OIFKLK_01410		Response regulator	SO:0001217, UniRef:UniRef50_A0A024HAR3
contig_1	cds	313076	314497	-	OIFKLK_01415		Putative 8-amino-7-oxononanoate synthase	SO:0001217, UniRef:UniRef50_A0A0N0XLM6
contig_1	cds	314624	315061	+	OIFKLK_01420		Carboxymuconolactone decarboxylase family protein	SO:0001217, UniRef:UniRef50_A0A2U2XNT2
contig_1	cds	315073	315480	+	OIFKLK_01425		Cupin-2 domain-containing protein	SO:0001217, UniRef:UniRef50_A6UY58
contig_1	cds	315514	315798	+	OIFKLK_01430		ABM domain-containing protein	SO:0001217, UniRef:UniRef50_A0A1C7BUL2
contig_1	cds	315795	316727	-	OIFKLK_01435	lysR	LysR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A0C6EPQ3
contig_1	cds	316777	317991	-	OIFKLK_01440		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5EGE5
contig_1	cds	318154	318924	-	OIFKLK_01445	pilJ	PilJ domain-containing protein	SO:0001217, UniRef:UniRef50_A0A6A9JUN5
contig_1	cds	319033	319719	-	OIFKLK_01450		Crp/Fnr family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A024HQS6
contig_1	cds	319795	320310	+	OIFKLK_01455		DUF962 domain-containing protein	SO:0001217, UniRef:UniRef50_A6VV83
contig_1	cds	320350	321108	-	OIFKLK_01460		Zn-dependent protease with chaperone function	SO:0001217, UniRef:UniRef50_A0A0A7S2I5
contig_1	cds	321280	322032	-	OIFKLK_01465		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_A2WFE1
contig_1	cds	322126	322824	+	OIFKLK_01470		HTH arsR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M3EL64
contig_1	cds	322838	323827	-	OIFKLK_01475	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	SO:0001217, UniRef:UniRef50_A0A024HFK8
contig_1	cds	323831	324700	-	OIFKLK_01480	cysW	Sulfate ABC transporter inner membrane subunit CysW	SO:0001217, UniRef:UniRef50_W7E4R9
contig_1	cds	324711	325529	-	OIFKLK_01485	cysT	Sulfate transport system permease protein CysT	SO:0001217, UniRef:UniRef50_A0A178LET9
contig_1	cds	325691	326689	-	OIFKLK_01490		Sulfate transporter subunit	SO:0001217, UniRef:UniRef50_A0A2V8T3Y3
contig_1	cds	326866	327048	-	OIFKLK_01495		DUF2292 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HGP2
contig_1	cds	327212	329494	-	OIFKLK_01500		Cyclic di-GMP phosphodiesterase Gmr	SO:0001217, UniRef:UniRef50_A0A120G4X8
contig_1	cds	329666	330844	+	OIFKLK_01505		Fatty acid desaturase	SO:0001217, UniRef:UniRef50_Q6X3I6
contig_1	cds	331073	332458	+	OIFKLK_01510		Sodium:solute symporter	SO:0001217, UniRef:UniRef50_A0A3M3K5V7
contig_1	cds	332514	333470	+	OIFKLK_01515		Guanidinopropionase	SO:0001217, UniRef:UniRef50_Q9I6K2
contig_1	cds	333523	334485	+	OIFKLK_01520		HTH lysR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0C5E154
contig_1	cds	334598	335569	+	OIFKLK_01525		Diguanylate cyclase	SO:0001217, UniRef:UniRef50_A0A127N1V6
contig_1	cds	336182	337564	+	OIFKLK_01530	oprE	Anaerobically-induced outer membrane porin OprE	SO:0001217, UniRef:UniRef50_Q51510
contig_1	cds	337699	338805	-	OIFKLK_01535		Agmatine deiminase	SO:0001217, UniRef:UniRef50_Q88R68
contig_1	cds	338891	339769	-	OIFKLK_01540		N-carbamoylputrescine amidase	SO:0001217, UniRef:UniRef50_A0A119C4L9
contig_1	cds	339932	340597	-	OIFKLK_01545	aguR	Putative transcriptional regulator AguR	SO:0001217, UniRef:UniRef50_A0A3M4EYH5
contig_1	cds	340658	341719	-	OIFKLK_01550		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A0A1G3EAE7
contig_1	cds	341975	343351	-	OIFKLK_01555	puuA	Gamma-glutamylputrescine synthetase PuuA	SO:0001217, UniRef:UniRef50_A0A423N7N5
contig_1	ncRNA	343445	343624	-	OIFKLK_01560	P1	Pseudomonas sRNA P1	RFAM:RF00623, SO:0000655
contig_1	cds	343630	344382	+	OIFKLK_01565		Glutamine amidotransferase	SO:0001217, UniRef:UniRef50_A0A5K7TUS9
contig_1	cds	344423	345781	+	OIFKLK_01570	puuA	Gamma-glutamylputrescine synthetase PuuA	SO:0001217, UniRef:UniRef50_A0A1V5G0M9
contig_1	cds	345847	347217	+	OIFKLK_01575		Putrescine--pyruvate aminotransferase	SO:0001217, UniRef:UniRef50_Q9I6J2
contig_1	cds	347333	348436	+	OIFKLK_01580		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_H0HXU9
contig_1	cds	348855	349952	+	OIFKLK_01585	spuE	Spermidine-binding periplasmic protein SpuE	SO:0001217, UniRef:UniRef50_Q9I6J0
contig_1	cds	350007	351161	+	OIFKLK_01590	potA	Spermidine/putrescine import ATP-binding protein PotA	SO:0001217, UniRef:UniRef50_A0A423MTV1
contig_1	cds	351158	352069	+	OIFKLK_01595		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_J7V226
contig_1	cds	352152	353021	+	OIFKLK_01600		ABC transporter permease subunit	SO:0001217, UniRef:UniRef50_A0A3S9XAF4
contig_1	cds	353199	355586	-	OIFKLK_01605	hacB	N-acylhomoserine lactone acylase HacB	BlastRules:WP_003112940, SO:0001217, UniRef:UniRef50_A0A5E7NUX0
contig_1	cds	355697	356749	+	OIFKLK_01610		HTH araC/xylS-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3M5E4R8
contig_1	cds	356728	357231	-	OIFKLK_01615		Transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A839T322
contig_1	cds	357336	357947	-	OIFKLK_01620		DUF6436 domain-containing protein	SO:0001217, UniRef:UniRef50_L0GPQ8
contig_1	cds	358024	358965	+	OIFKLK_01625		Lysophospholipase	SO:0001217, UniRef:UniRef50_A0A3S4T4U3
contig_1	cds	358985	359737	-	OIFKLK_01630		DUF2059 domain-containing protein	SO:0001217, UniRef:UniRef50_C3K3S8
contig_1	cds	359855	360484	+	OIFKLK_01635		Putative proline hydroxylase	SO:0001217, UniRef:UniRef50_A0A2S9GVC3
contig_1	cds	360506	361060	-	OIFKLK_01640		DUF4402 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HPA6
contig_1	cds	361123	361212	+	OIFKLK_01645		hypothetical protein	
contig_1	cds	361326	361820	+	OIFKLK_01650		DUF523 domain-containing protein	SO:0001217, UniRef:UniRef50_C3K3S6
contig_1	cds	361823	362515	-	OIFKLK_01655		Amino acid ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A7Y2NYB2
contig_1	cds	362587	363357	-	OIFKLK_01660		Amino acid ABC transporter substrate-binding protein, PAAT family	SO:0001217, UniRef:UniRef50_Q128J7
contig_1	cds	363650	364087	+	OIFKLK_01665		DUF4399 domain-containing protein	SO:0001217, UniRef:UniRef50_K9NT45
contig_1	cds	364145	365374	-	OIFKLK_01670		D-3-phosphoglycerate dehydrogenase	SO:0001217, UniRef:UniRef50_A0A0M3C0H6
contig_1	ncRNA	365375	365512	+	OIFKLK_01675	P2	Psudomonas sRNA P2	RFAM:RF01672, SO:0000655
contig_1	cds	365578	366972	+	OIFKLK_01680		D-2-hydroxyglutarate dehydrogenase	SO:0001217, UniRef:UniRef50_A4VGK4
contig_1	cds	367064	367729	+	OIFKLK_01685		FAA-hydrolase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F7XRW1
contig_1	cds	367885	368817	+	OIFKLK_01690	yjiK	Uncharacterized protein YjiK	SO:0001217, UniRef:UniRef50_A0A089YRK3
contig_1	cds	368901	369251	+	OIFKLK_01695		BOF domain-containing protein	SO:0001217, UniRef:UniRef50_Q88CV7
contig_1	cds	369332	370366	-	OIFKLK_01700		Acetylpolyamine amidohydrolase 1	SO:0001217, UniRef:UniRef50_Q9I3T5
contig_1	cds	370382	371776	-	OIFKLK_01705		AA-permease domain-containing protein	SO:0001217, UniRef:UniRef50_W1N7X9
contig_1	cds	372197	373240	-	OIFKLK_01710		Putrescine-binding periplasmic protein	SO:0001217, UniRef:UniRef50_A1WS42
contig_1	cds	373288	374076	-	OIFKLK_01715		ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A3M2EJG5
contig_1	cds	374073	375002	-	OIFKLK_01720		ABC transmembrane type-1 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A2Z6EUL4
contig_1	cds	374999	376048	-	OIFKLK_01725	potA	Spermidine/putrescine import ATP-binding protein PotA	SO:0001217, UniRef:UniRef50_Q5LT05
contig_1	cds	376411	377340	+	OIFKLK_01730	yjiK	Uncharacterized protein YjiK	SO:0001217, UniRef:UniRef50_A0A2N2V1F0
contig_1	cds	377380	379356	-	OIFKLK_01735	ywaD	Aminopeptidase YwaD	SO:0001217, UniRef:UniRef50_A0A109LJ92
contig_1	cds	379613	380338	+	OIFKLK_01740		hypothetical protein	PFAM:PF00132.27
contig_1	cds	380381	380713	-	OIFKLK_01745		UPF0339 protein PA0329	SO:0001217, UniRef:UniRef50_Q9I6G2
contig_1	cds	380836	381507	-	OIFKLK_01750		Ribose-5-phosphate isomerase A	SO:0001217, UniRef:UniRef50_Q7MHL9
contig_1	cds	381766	383280	+	OIFKLK_01755		L-threonine dehydratase	SO:0001217, UniRef:UniRef50_A0A139D273
contig_1	cds	383400	383867	+	OIFKLK_01760		DUF2269 domain-containing protein	SO:0001217, UniRef:UniRef50_A6UYD4
contig_1	cds	383918	385189	+	OIFKLK_01765		Epimerase domain-containing protein	SO:0001217, UniRef:UniRef50_Q4K472
contig_1	cds	385186	385653	+	OIFKLK_01770		DUF2269 domain-containing protein	SO:0001217, UniRef:UniRef50_Q0ANG6
contig_1	cds	385626	386867	-	OIFKLK_01775		MFS domain-containing protein	SO:0001217, UniRef:UniRef50_E5WKM0
contig_1	cds	386917	387570	-	OIFKLK_01780		HAD-IB family hydrolase	SO:0001217, UniRef:UniRef50_A0A2N8SWC3
contig_1	cds	387774	388253	+	OIFKLK_01785		RNA pyrophosphohydrolase	SO:0001217, UniRef:UniRef50_Q14JR9
contig_1	cds	388276	390555	+	OIFKLK_01790		phosphoenolpyruvate--protein phosphotransferase	SO:0001217, UniRef:UniRef50_A0A1H8TYU7
contig_1	cds	390674	391711	+	OIFKLK_01795		Iron ABC transporter permease	SO:0001217, UniRef:UniRef50_A0A367M2W3
contig_1	cds	391715	392470	-	OIFKLK_01800		NRDE family protein	SO:0001217, UniRef:UniRef50_A0A3M5PWB5
contig_1	cds	392592	393395	+	OIFKLK_01805		putative membrane transporter protein	SO:0001217, UniRef:UniRef50_Q4K478
contig_1	cds	393405	394205	+	OIFKLK_01810		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	SO:0001217, UniRef:UniRef50_A1SS95
contig_1	cds	394411	395205	+	OIFKLK_01815		Thymidylate synthase	SO:0001217, UniRef:UniRef50_A9KF61
contig_1	cds	395232	396029	-	OIFKLK_01820		SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_G8Q0J5
contig_1	cds	396064	397443	-	OIFKLK_01825		DUF3482 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3S9XDW1
contig_1	cds	397436	398821	-	OIFKLK_01830		DUF2868 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q0BC51
contig_1	cds	399013	399375	+	OIFKLK_01835		hypothetical protein	
contig_1	cds	399412	400563	-	OIFKLK_01840		Glycerophosphoryl diester phosphodiesterase	SO:0001217, UniRef:UniRef50_A0A837DFB3
contig_1	cds	400773	401864	+	OIFKLK_01845		Peptidoglycan-binding protein	SO:0001217, UniRef:UniRef50_A0A127N1W1
contig_1	cds	401861	402901	+	OIFKLK_01850		DUF2993 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0F0DG93
contig_1	cds	402984	403490	+	OIFKLK_01855		Dihydrofolate reductase	SO:0001217, UniRef:UniRef50_A0A176NLD9
contig_1	cds	403506	403979	-	OIFKLK_01860		Phosphoesterase	SO:0001217, UniRef:UniRef50_R1CST5
contig_1	cds	404118	405503	-	OIFKLK_01865	xanP	Xanthine permease XanP	SO:0001217, UniRef:UniRef50_A0A0H4VYX2
contig_1	cds	405733	407571	-	OIFKLK_01870		Dihydroxy-acid dehydratase	SO:0001217, UniRef:UniRef50_Q8XAV1
contig_1	cds	407899	409095	-	OIFKLK_01875		SAM-dependent methyltransferase	SO:0001217, UniRef:UniRef50_A0A3M3XM18
contig_1	cds	409168	409707	-	OIFKLK_01880	pfpI	protease PfpI	BlastRules:WP_003102879, SO:0001217, UniRef:UniRef50_A1TMJ4
contig_1	cds	409869	410747	+	OIFKLK_01885		Ribonuclease Y	SO:0001217, UniRef:UniRef50_A0A2N7R2D8
contig_1	cds	410806	411618	+	OIFKLK_01890		Formamidopyrimidine-DNA glycosylase	SO:0001217, UniRef:UniRef50_Q88AH6
contig_1	cds	411695	412273	+	OIFKLK_01895	plsC	PlsC domain-containing protein	SO:0001217, UniRef:UniRef50_A0A024HA81
contig_1	cds	412356	412700	+	OIFKLK_01900		Multidrug transporter	SO:0001217, UniRef:UniRef50_J3I7M0
contig_1	cds	412970	413956	+	OIFKLK_01905		Sel1 repeat family protein	SO:0001217, UniRef:UniRef50_A0A246FDS6
contig_1	cds	414061	415794	-	OIFKLK_01910		Glutathione hydrolase proenzyme	SO:0001217, UniRef:UniRef50_A0A2P6JK78
contig_1	cds	415922	416173	-	OIFKLK_01915		4Fe-4S dicluster domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0X8K6D7
contig_1	cds	416294	416773	-	OIFKLK_01920		Phosphopantetheine adenylyltransferase	SO:0001217, UniRef:UniRef50_Q8DJQ7
contig_1	cds	416925	418520	-	OIFKLK_01925		long-chain-alcohol oxidase	SO:0001217, UniRef:UniRef50_A0A2V1GVQ7
contig_1	cds	418576	419124	-	OIFKLK_01930		hypothetical protein	
contig_1	cds	419179	420609	-	OIFKLK_01935		Aldehyde dehydrogenase	SO:0001217, UniRef:UniRef50_A0A7U7I7B5
contig_1	cds	420898	421545	+	OIFKLK_01940	tetR	TetR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A071L591
