# Annotated with Bakta
# Software: v1.11.3
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_1	cds	234061	234462	+	OIFKLK_00208	191.0	5.0e-62	1.045	1.0	0.784	UniRef:UniRef50_A0A0C5DV49
contig_1	cds	234645	234857	-	OIFKLK_00209	-	-	-	-	-	-
contig_1	cds	235073	235654	+	OIFKLK_00210	-	-	-	-	-	-
contig_1	cds	235662	237119	-	OIFKLK_00211	596.0	9.1e-210	0.986	0.872	0.603	UniRef:UniRef50_A0A0H2LV69
contig_1	cds	237185	238219	-	OIFKLK_00212	572.0	6.3e-206	1.020	1.0	0.798	UniRef:UniRef50_A0A6J5IVZ6
contig_1	cds	238242	239051	-	OIFKLK_00213	261.0	3.0e-85	0.929	0.883	0.548	UniRef:UniRef50_A0A5E7JHU0
contig_1	cds	239048	239968	-	OIFKLK_00214	347.0	5.7e-118	0.928	0.896	0.616	UniRef:UniRef50_A0A0C5E2Q4
contig_1	cds	239994	241106	-	OIFKLK_00215	373.0	6.2e-126	1.011	0.895	0.570	UniRef:UniRef50_A0A0M9EKY0
contig_1	cds	241337	242230	+	OIFKLK_00216	322.0	1.0e-107	1.0	0.811	0.579	UniRef:UniRef50_A0A2C9ETF1
contig_1	cds	242351	244015	+	OIFKLK_00217	880.0	0.0	0.982	0.984	0.792	UniRef:UniRef50_A0A2N7VU81
contig_1	cds	244015	244896	+	OIFKLK_00218	442.0	5.5e-157	0.840	1.0	0.951	UniRef:UniRef50_A0A5E5R4I7
contig_1	cds	244898	245197	+	OIFKLK_00219	110.0	2.6e-31	0.960	0.950	0.600	UniRef:UniRef50_N8QBA2
contig_1	cds	245190	246053	+	OIFKLK_00220	315.0	6.7e-106	0.976	0.867	0.618	UniRef:UniRef50_A0A0E1GWJ1
contig_1	cds	246050	246856	+	OIFKLK_00221	356.0	1.8e-122	0.985	0.849	0.720	UniRef:UniRef50_A0A5S4U5U4
contig_1	cds	246872	247564	+	OIFKLK_00222	441.0	5.0e-158	1.0	1.0	0.961	UniRef:UniRef50_Q9I6S5
contig_1	cds	247561	248493	+	OIFKLK_00223	332.0	6.1e-112	1.0	0.909	0.590	UniRef:UniRef50_A0A2V2SR93
contig_1	cds	248550	248954	+	OIFKLK_00224	135.0	4.7e-40	0.896	0.839	0.575	UniRef:UniRef50_F2F9P5
contig_1	cds	248960	249724	+	OIFKLK_00225	-	-	-	-	-	-
contig_1	cds	249809	250738	-	OIFKLK_00226	492.0	1.5e-174	0.990	0.823	0.827	UniRef:UniRef50_A0A423N8C1
contig_1	cds	251076	251996	-	OIFKLK_00227	325.0	8.4e-109	0.958	0.805	0.563	UniRef:UniRef50_A0AAP8UZ13
contig_1	cds	252347	253837	+	OIFKLK_00228	795.0	4.2e-288	0.996	0.911	0.816	UniRef:UniRef50_A0A0T1WCB1
contig_1	cds	253895	255328	+	OIFKLK_00229	851.0	0.0	0.960	0.874	0.998	UniRef:UniRef50_Q9I6R8
contig_1	cds	255359	256741	+	OIFKLK_00230	596.0	2.3e-211	0.991	0.950	0.605	UniRef:UniRef50_A0A379KPT4
contig_1	cds	256905	257963	+	OIFKLK_00231	447.0	5.8e-156	0.963	0.902	0.628	UniRef:UniRef50_M4X6V3
contig_1	cds	258041	258922	-	OIFKLK_00232	459.0	1.9e-162	0.990	0.890	0.793	UniRef:UniRef50_A0A2C9EHU6
contig_1	cds	258982	259764	-	OIFKLK_00233	372.0	1.7e-128	1.0	0.800	0.700	UniRef:UniRef50_L7V4L7
contig_1	cds	259919	260458	+	OIFKLK_00234	264.0	4.9e-89	1.0	0.865	0.726	UniRef:UniRef50_A0A3M4AJW2
contig_1	cds	260609	261460	+	OIFKLK_00235	516.0	6.3e-185	0.986	0.845	0.882	UniRef:UniRef50_Q8VPF3
contig_1	cds	261457	262239	+	OIFKLK_00236	285.0	8.4e-95	0.946	0.812	0.606	UniRef:UniRef50_S6BGT4
contig_1	cds	262236	263441	+	OIFKLK_00237	621.0	1.1e-224	0.815	1.0	0.991	UniRef:UniRef50_A0A2W0ELR2
contig_1	cds	263591	264889	+	OIFKLK_00238	619.0	2.2e-220	1.005	0.873	0.749	UniRef:UniRef50_A0A363RDY0
contig_1	cds	264912	266291	+	OIFKLK_00239	802.0	5.5e-292	1.137	1.004	0.852	UniRef:UniRef50_P32427
contig_1	cds	266306	267097	+	OIFKLK_00240	317.0	2.5e-107	1.0	0.895	0.605	UniRef:UniRef50_A0A6L6TEI6
contig_1	cds	267108	267509	+	OIFKLK_00241	168.0	1.0e-52	1.0	0.811	0.556	UniRef:UniRef50_P20370
contig_1	cds	267636	268577	+	OIFKLK_00242	370.0	4.8e-127	0.981	0.925	0.599	UniRef:UniRef50_I4CVX0
contig_1	cds	268768	269601	+	OIFKLK_00243	486.0	8.0e-174	0.942	0.850	0.854	UniRef:UniRef50_A0AAD1B7Q1
contig_1	cds	269943	270818	-	OIFKLK_00244	-	-	-	-	-	-
contig_1	cds	270824	271288	-	OIFKLK_00245	-	-	-	-	-	-
contig_1	cds	271594	272373	+	OIFKLK_00246	335.0	2.2e-114	0.996	0.849	0.682	UniRef:UniRef50_A0A0C5EFQ8
contig_1	cds	272616	273659	+	OIFKLK_00247	497.0	5.6e-176	0.997	0.948	0.711	UniRef:UniRef50_Q88JP7
contig_1	cds	273682	274497	+	OIFKLK_00248	358.0	3.0e-123	0.993	0.906	0.680	UniRef:UniRef50_A0A916G1Q0
contig_1	cds	274647	275525	+	OIFKLK_00249	380.0	3.4e-131	1.0	0.854	0.668	UniRef:UniRef50_A0A0X1T198
contig_1	cds	275551	276816	-	OIFKLK_00250	499.0	1.4e-174	0.969	0.938	0.600	UniRef:UniRef50_A0A3M3XNF0
contig_1	cds	276882	278207	-	OIFKLK_00251	543.0	2.1e-190	0.941	0.828	0.629	UniRef:UniRef50_A0A0Q0T3N9
contig_1	cds	278753	280657	+	OIFKLK_00252	675.0	1.1e-235	1.043	0.904	0.554	UniRef:UniRef50_Q88JU3
contig_1	cds	280750	281418	+	OIFKLK_00253	268.0	2.0e-89	1.0	0.871	0.617	UniRef:UniRef50_A0A3M4PX56
contig_1	cds	281458	282312	-	OIFKLK_00254	289.0	1.2e-95	0.965	0.851	0.588	UniRef:UniRef50_A0A1L5NM58
contig_1	cds	282309	282755	-	OIFKLK_00255	176.0	1.1e-55	0.959	0.947	0.563	UniRef:UniRef50_Q8U7B8
contig_1	cds	282872	284377	-	OIFKLK_00256	590.0	6.3e-207	0.976	0.846	0.677	UniRef:UniRef50_A0A3M4Q2F8
contig_1	cds	284552	285736	-	OIFKLK_00257	639.0	2.4e-230	1.0	0.923	0.787	UniRef:UniRef50_Q1I960
contig_1	cds	285914	286780	+	OIFKLK_00258	422.0	9.5e-148	0.976	0.859	0.733	UniRef:UniRef50_N2J3N9
contig_1	cds	286777	287223	-	OIFKLK_00259	157.0	4.3e-48	0.993	0.855	0.578	UniRef:UniRef50_A0A172YK10
contig_1	cds	287301	287735	-	OIFKLK_00260	179.0	1.0e-56	1.174	1.0	0.592	UniRef:UniRef50_A0A5E7FUD7
contig_1	cds	287890	288531	-	OIFKLK_00261	451.0	5.7e-162	1.0	0.922	1.0	UniRef:UniRef50_Q9I6N8
contig_1	cds	288796	289050	-	OIFKLK_00262	162.0	3.4e-52	1.024	0.887	0.895	UniRef:UniRef50_Q9I6N7
contig_1	cds	289175	289639	-	OIFKLK_00263	296.0	3.8e-103	1.0	0.975	0.994	UniRef:UniRef50_A0A2R3IQN2
contig_1	cds	289692	291182	-	OIFKLK_00264	589.0	8.8e-207	0.988	0.886	0.606	UniRef:UniRef50_Q9I6N5
contig_1	cds	291379	291801	+	OIFKLK_00265	-	-	-	-	-	-
contig_1	cds	291821	292522	-	OIFKLK_00266	228.0	1.9e-73	0.953	0.899	0.577	UniRef:UniRef50_Q9I6N4
contig_1	cds	292671	293603	-	OIFKLK_00267	-	-	-	-	-	-
contig_1	cds	293866	294657	-	OIFKLK_00268	339.0	9.8e-116	0.996	0.816	0.664	UniRef:UniRef50_T2N0T7
contig_1	cds	294687	294872	-	OIFKLK_00269	-	-	-	-	-	-
contig_1	cds	295052	296494	-	OIFKLK_00270	719.0	1.1e-258	1.006	0.904	0.741	UniRef:UniRef50_A0A9Q6IJX5
contig_1	cds	296644	297807	-	OIFKLK_00271	-	-	-	-	-	-
contig_1	cds	297752	298798	-	OIFKLK_00272	-	-	-	-	-	-
contig_1	cds	298795	299292	-	OIFKLK_00273	331.0	1.5e-116	0.976	0.964	0.988	UniRef:UniRef50_Q9I6M8
contig_1	cds	299296	299859	-	OIFKLK_00274	-	-	-	-	-	-
contig_1	cds	300158	301330	-	OIFKLK_00275	804.0	2.9e-295	1.0	0.869	1.0	UniRef:UniRef50_A0A5B0FW91
contig_1	cds	301438	303207	-	OIFKLK_00276	565.0	4.8e-195	1.019	0.998	0.500	UniRef:UniRef50_A0A423KNL3
contig_1	cds	303248	305746	-	OIFKLK_00277	1123.0	0.0	0.999	0.906	0.685	UniRef:UniRef50_A0A8S0H5Y3
contig_1	cds	305928	306446	-	OIFKLK_00278	357.0	3.3e-126	1.0	0.882	1.0	UniRef:UniRef50_Q9HI36
contig_1	tRNA	307701	307777	-	OIFKLK_00279	85.8	-	-	-	-	-
contig_1	cds	308407	309858	+	OIFKLK_00280	708.0	9.3e-256	0.876	0.966	0.830	UniRef:UniRef50_A0A2X1KUK3
contig_1	ncRNA-region	309991	310055	+	-	69.6	1.5e-11	-	-	-	RFAM:RF01738
contig_1	cds	310103	311383	+	OIFKLK_00281	493.0	2.7e-173	0.803	0.988	0.713	UniRef:UniRef50_A0A377C5I6
contig_1	cds	311709	312908	+	OIFKLK_00282	406.0	2.1e-138	1.003	0.943	0.583	UniRef:UniRef50_Q9I6M3
contig_1	cds	313076	314497	-	OIFKLK_00283	931.0	0.0	1.0	0.967	1.0	UniRef:UniRef50_A6UY56
contig_1	cds	314624	315061	+	OIFKLK_00284	149.0	5.2e-45	1.007	0.869	0.507	UniRef:UniRef50_I4CPE6
contig_1	cds	315073	315480	+	OIFKLK_00285	263.0	2.2e-90	0.985	0.905	0.985	UniRef:UniRef50_Q9I6M0
contig_1	cds	315514	315798	+	OIFKLK_00286	187.0	1.6e-61	1.0	0.895	1.0	UniRef:UniRef50_Q9I6L9
contig_1	cds	315795	316727	-	OIFKLK_00287	621.0	2.2e-226	1.0	1.0	0.997	UniRef:UniRef50_Q9I6L8
contig_1	cds	316777	317991	-	OIFKLK_00288	402.0	1.9e-136	0.955	0.900	0.596	UniRef:UniRef50_A0A0C5EGE5
contig_1	cds	318154	318924	-	OIFKLK_00289	457.0	3.3e-163	1.004	0.992	0.938	UniRef:UniRef50_Q9I6L6
contig_1	cds	319033	319719	-	OIFKLK_00290	305.0	7.4e-104	1.0	0.916	0.697	UniRef:UniRef50_A0A024HQS6
contig_1	cds	319795	320310	+	OIFKLK_00291	228.0	5.4e-75	1.023	0.837	0.691	UniRef:UniRef50_A9BMG4
contig_1	cds	320350	321108	-	OIFKLK_00292	287.0	7.8e-96	0.964	0.829	0.626	UniRef:UniRef50_P43674
contig_1	cds	321280	322032	-	OIFKLK_00293	227.0	1.7e-72	0.952	0.869	0.567	UniRef:UniRef50_A0A0Q7EQI1
contig_1	cds	322126	322824	+	OIFKLK_00294	222.0	2.1e-70	1.026	0.810	0.521	UniRef:UniRef50_A0A3M3EL64
contig_1	cds	322838	323827	-	OIFKLK_00295	478.0	2.3e-169	0.954	0.949	0.803	UniRef:UniRef50_A0A3M5DDY9
contig_1	cds	323831	324700	-	OIFKLK_00296	343.0	2.1e-117	0.896	0.918	0.680	UniRef:UniRef50_A0A8S0GNI0
contig_1	cds	324711	325529	-	OIFKLK_00297	331.0	1.4e-112	0.993	0.903	0.637	UniRef:UniRef50_A0A932PP78
contig_1	cds	325691	326689	-	OIFKLK_00298	439.0	1.7e-153	0.979	0.956	0.680	UniRef:UniRef50_A0A085JN90
contig_1	cds	326866	327048	-	OIFKLK_00299	77.0	5.0e-19	0.900	0.857	0.759	UniRef:UniRef50_A0A1G5ND81
contig_1	cds	327212	329494	-	OIFKLK_00300	1001.0	0.0	0.984	0.939	0.650	UniRef:UniRef50_A0A120G4X8
contig_1	cds	329666	330844	+	OIFKLK_00301	698.0	4.5e-253	1.0	0.843	0.849	UniRef:UniRef50_Q88RB6
contig_1	cds	331073	332458	+	OIFKLK_00302	726.0	6.1e-262	1.0	0.900	0.861	UniRef:UniRef50_Q9I6K3
contig_1	cds	332514	333470	+	OIFKLK_00303	435.0	8.4e-152	0.991	0.836	0.644	UniRef:UniRef50_Q9I6K2
contig_1	cds	333523	334485	+	OIFKLK_00304	612.0	5.1e-222	1.100	1.0	0.884	UniRef:UniRef50_Q9I6K1
contig_1	cds	334598	335569	+	OIFKLK_00305	406.0	8.6e-141	0.954	0.917	0.633	UniRef:UniRef50_A0A391NPH7
contig_1	cds	336182	337564	+	OIFKLK_00306	505.0	4.3e-175	0.996	0.896	0.576	UniRef:UniRef50_A0A2X2BXW5
contig_1	cds	337699	338805	-	OIFKLK_00307	491.0	7.0e-173	1.0	0.956	0.628	UniRef:UniRef50_Q8RPX2
contig_1	cds	338891	339769	-	OIFKLK_00308	349.0	5.0e-119	1.014	0.889	0.571	UniRef:UniRef50_A0A379K1I4
contig_1	cds	339932	340597	-	OIFKLK_00309	280.0	3.0e-94	0.910	0.845	0.701	UniRef:UniRef50_A0A3M3EX26
contig_1	cds	340658	341719	-	OIFKLK_00310	417.0	2.0e-144	0.992	0.962	0.606	UniRef:UniRef50_A0A9X7N303
contig_1	cds	341975	343351	-	OIFKLK_00311	852.0	0.0	1.192	1.0	0.808	UniRef:UniRef50_A0A0D5XRN4
contig_1	ncRNA	343445	343624	-	OIFKLK_00312	152.3	1.6e-24	-	-	-	RFAM:RF00623
contig_1	cds	343630	344382	+	OIFKLK_00313	302.0	5.1e-102	1.0	0.903	0.604	UniRef:UniRef50_A0A0Q0CN50
contig_1	cds	344423	345781	+	OIFKLK_00314	663.0	2.8e-238	0.996	1.0	0.698	UniRef:UniRef50_A0A657BAZ7
contig_1	cds	345847	347217	+	OIFKLK_00315	601.0	5.2e-213	0.974	0.877	0.644	UniRef:UniRef50_Q9I6J2
contig_1	cds	347333	348436	+	OIFKLK_00316	532.0	1.5e-188	1.0	0.864	0.733	UniRef:UniRef50_A0A1E2VEB3
contig_1	cds	348855	349952	+	OIFKLK_00317	443.0	1.8e-153	1.0	0.877	0.575	UniRef:UniRef50_Q48AP2
contig_1	cds	350007	351161	+	OIFKLK_00318	429.0	1.7e-147	0.945	0.844	0.603	UniRef:UniRef50_Q9I6I9
contig_1	cds	351158	352069	+	OIFKLK_00319	360.0	4.9e-123	0.950	0.830	0.639	UniRef:UniRef50_U5NA29
contig_1	cds	352152	353021	+	OIFKLK_00320	361.0	1.4e-124	0.920	0.985	0.662	UniRef:UniRef50_A0AAD1GVC0
contig_1	cds	353199	355586	-	OIFKLK_00321	1144.0	0.0	0.997	0.926	0.676	UniRef:UniRef50_A0A5E7NUX0
contig_1	cds	355697	356749	+	OIFKLK_00322	348.0	3.4e-117	0.960	0.926	0.586	UniRef:UniRef50_A0A7U7I7M3
contig_1	cds	356728	357231	-	OIFKLK_00323	188.0	5.9e-60	1.024	1.006	0.596	UniRef:UniRef50_A0A839T322
contig_1	cds	357336	357947	-	OIFKLK_00324	275.0	1.0e-92	0.906	0.807	0.712	UniRef:UniRef50_A0A1I5MA95
contig_1	cds	358024	358965	+	OIFKLK_00325	367.0	2.6e-125	1.010	0.861	0.589	UniRef:UniRef50_A0A3S4T4U3
contig_1	cds	358985	359737	-	OIFKLK_00326	266.0	9.2e-88	0.984	0.857	0.589	UniRef:UniRef50_Q9I6I2
contig_1	cds	359855	360484	+	OIFKLK_00327	287.0	9.3e-98	0.967	0.962	0.678	UniRef:UniRef50_S6AES0
contig_1	cds	360506	361060	-	OIFKLK_00328	210.0	6.6e-68	0.946	0.916	0.609	UniRef:UniRef50_Q9I6I0
contig_1	cds	361123	361212	+	OIFKLK_00329	-	-	-	-	-	-
contig_1	cds	361326	361820	+	OIFKLK_00330	226.0	1.4e-74	0.988	0.844	0.673	UniRef:UniRef50_A0A0D6SZJ2
contig_1	cds	361823	362515	-	OIFKLK_00331	226.0	2.0e-72	0.978	0.869	0.582	UniRef:UniRef50_A0A1X1PJJ0
contig_1	cds	362587	363357	-	OIFKLK_00332	496.0	2.0e-178	1.0	0.883	0.984	UniRef:UniRef50_G2J024
contig_1	cds	363650	364087	+	OIFKLK_00333	171.0	1.9e-53	1.007	0.844	0.582	UniRef:UniRef50_A0A0C5E4J4
contig_1	cds	364145	365374	-	OIFKLK_00334	512.0	4.4e-180	1.017	1.0	0.642	UniRef:UniRef50_A0A7X7V7T7
contig_1	ncRNA	365375	365512	+	OIFKLK_00335	171.0	8.9e-26	-	-	-	RFAM:RF01672
contig_1	cds	365578	366972	+	OIFKLK_00336	608.0	3.0e-215	0.998	0.890	0.652	UniRef:UniRef50_A4VGK4
contig_1	cds	367064	367729	+	OIFKLK_00337	338.0	6.6e-117	0.995	0.884	0.727	UniRef:UniRef50_A0A024HPA0
contig_1	cds	367885	368817	+	OIFKLK_00338	610.0	1.9e-221	0.990	0.898	0.990	UniRef:UniRef50_Q9I6H2
contig_1	cds	368901	369251	+	OIFKLK_00339	127.0	4.0e-37	1.0	0.859	0.629	UniRef:UniRef50_Q9I6H1
contig_1	cds	369332	370366	-	OIFKLK_00340	473.0	1.3e-166	0.988	0.934	0.662	UniRef:UniRef50_Q9I3T5
contig_1	cds	370382	371776	-	OIFKLK_00341	498.0	2.1e-172	0.966	0.909	0.614	UniRef:UniRef50_A0AAF0VPI7
contig_1	cds	372197	373240	-	OIFKLK_00342	558.0	5.3e-200	0.997	0.945	0.783	UniRef:UniRef50_A1WS42
contig_1	cds	373288	374076	-	OIFKLK_00343	276.0	2.9e-91	0.962	0.890	0.599	UniRef:UniRef50_A0A5E7JHU0
contig_1	cds	374073	375002	-	OIFKLK_00344	385.0	5.7e-133	0.916	0.896	0.678	UniRef:UniRef50_S6AL91
contig_1	cds	374999	376048	-	OIFKLK_00345	400.0	8.2e-137	1.026	0.848	0.626	UniRef:UniRef50_Q5LT05
contig_1	cds	376411	377340	+	OIFKLK_00346	609.0	4.0e-221	1.0	0.898	1.0	UniRef:UniRef50_Q9I6G4
contig_1	cds	377380	379356	-	OIFKLK_00347	908.0	0.0	0.982	0.946	0.681	UniRef:UniRef50_Q9I6G3
contig_1	cds	379613	380338	+	OIFKLK_00348	459.0	1.7e-164	0.992	0.912	0.967	UniRef:UniRef50_A0A072ZF88
contig_1	cds	380381	380713	-	OIFKLK_00349	210.0	4.6e-70	0.982	0.844	1.0	UniRef:UniRef50_Q9I6G2
contig_1	cds	380836	381507	-	OIFKLK_00350	266.0	2.0e-88	0.991	0.815	0.647	UniRef:UniRef50_P44725
contig_1	cds	381766	383280	+	OIFKLK_00351	665.0	3.5e-239	0.806	1.0	0.796	UniRef:UniRef50_A0A4U9U699
contig_1	cds	383400	383867	+	OIFKLK_00352	278.0	8.2e-96	1.019	1.0	0.937	UniRef:UniRef50_Q9I6F9
contig_1	cds	383918	385189	+	OIFKLK_00353	528.0	1.0e-185	0.993	0.955	0.657	UniRef:UniRef50_Q9I6F8
contig_1	cds	385186	385653	+	OIFKLK_00354	226.0	3.9e-75	0.994	0.994	0.714	UniRef:UniRef50_A0A1E4XLG5
contig_1	cds	385626	386867	-	OIFKLK_00355	395.0	7.7e-134	0.978	0.960	0.542	UniRef:UniRef50_Q9I6F7
contig_1	cds	386917	387570	-	OIFKLK_00356	332.0	1.9e-114	1.0	0.851	0.728	UniRef:UniRef50_Q9I6F6
contig_1	cds	387774	388253	+	OIFKLK_00357	213.0	9.4e-70	0.981	0.891	0.615	UniRef:UniRef50_C4LD21
contig_1	cds	388276	390555	+	OIFKLK_00358	1467.0	0.0	1.0	0.820	1.0	UniRef:UniRef50_A0A6I7N7D4
contig_1	cds	390674	391711	+	OIFKLK_00359	690.0	3.9e-252	1.0	0.918	0.991	UniRef:UniRef50_A0A2W1MWU2
contig_1	cds	391715	392470	-	OIFKLK_00360	338.0	3.9e-116	0.980	0.857	0.683	UniRef:UniRef50_W8QUB3
contig_1	cds	392592	393395	+	OIFKLK_00361	395.0	4.0e-138	0.970	0.855	0.764	UniRef:UniRef50_Q9I6F3
contig_1	cds	393405	394205	+	OIFKLK_00362	460.0	2.2e-163	1.004	0.822	0.779	UniRef:UniRef50_A1SS95
contig_1	cds	394411	395205	+	OIFKLK_00363	417.0	2.0e-146	1.034	0.850	0.718	UniRef:UniRef50_P0A884
contig_1	cds	395232	396029	-	OIFKLK_00364	544.0	3.4e-197	1.0	0.920	0.996	UniRef:UniRef50_A0A0C5E1D8
contig_1	cds	396064	397443	-	OIFKLK_00365	446.0	1.2e-151	1.096	0.944	0.525	UniRef:UniRef50_J3EMH9
contig_1	cds	397436	398821	-	OIFKLK_00366	534.0	4.1e-187	0.996	1.004	0.627	UniRef:UniRef50_A0A7U9CS32
contig_1	cds	399013	399375	+	OIFKLK_00367	186.0	2.2e-60	1.0	0.845	0.750	UniRef:UniRef50_Q9I6E7
contig_1	cds	399412	400563	-	OIFKLK_00368	535.0	8.2e-190	0.969	0.964	0.717	UniRef:UniRef50_A0A220W763
contig_1	cds	400773	401864	+	OIFKLK_00369	681.0	2.2e-248	1.022	1.0	0.973	UniRef:UniRef50_A0A1S1GGI6
contig_1	cds	401861	402901	+	OIFKLK_00370	696.0	2.3e-254	1.0	0.938	0.997	UniRef:UniRef50_A0A1B8T7N8
contig_1	cds	402984	403490	+	OIFKLK_00371	209.0	7.9e-68	0.982	0.907	0.630	UniRef:UniRef50_A0A970RAZ1
contig_1	cds	403506	403979	-	OIFKLK_00372	175.0	1.1e-54	0.949	0.832	0.544	UniRef:UniRef50_A0A0N0XNH7
contig_1	cds	404118	405503	-	OIFKLK_00373	660.0	2.7e-236	0.963	0.872	0.786	UniRef:UniRef50_A0AAI9LCB6
contig_1	cds	405733	407571	-	OIFKLK_00374	1113.0	0.0	0.998	0.859	0.913	UniRef:UniRef50_Q9I6E0
contig_1	cds	407899	409095	-	OIFKLK_00375	500.0	7.9e-176	1.0	1.0	0.608	UniRef:UniRef50_A0A0K1XEE8
contig_1	cds	409168	409707	-	OIFKLK_00376	211.0	3.6e-68	0.989	0.847	0.576	UniRef:UniRef50_A0A1M7PGB8
contig_1	cds	409869	410747	+	OIFKLK_00377	324.0	4.4e-109	0.973	0.866	0.560	UniRef:UniRef50_A0A2N7R2D8
contig_1	cds	410806	411618	+	OIFKLK_00378	311.0	1.2e-104	1.119	1.0	0.550	UniRef:UniRef50_Q9L7T2
contig_1	cds	411695	412273	+	OIFKLK_00379	298.0	4.2e-102	0.984	0.883	0.720	UniRef:UniRef50_Q9I6D6
contig_1	cds	412356	412700	+	OIFKLK_00380	163.0	1.3e-51	0.965	0.887	0.782	UniRef:UniRef50_W6R819
contig_1	cds	412970	413956	+	OIFKLK_00381	488.0	3.9e-173	1.018	1.0	0.949	UniRef:UniRef50_A0A246FDS6
contig_1	cds	414061	415794	-	OIFKLK_00382	784.0	2.0e-281	0.927	0.878	0.748	UniRef:UniRef50_A0A7G7RGF3
contig_1	cds	415922	416173	-	OIFKLK_00383	100.0	1.7e-27	0.928	0.895	0.597	UniRef:UniRef50_A0A6L4YEZ0
contig_1	cds	416294	416773	-	OIFKLK_00384	201.0	7.9e-65	0.975	0.816	0.658	UniRef:UniRef50_Q6LVM8
contig_1	cds	416925	418520	-	OIFKLK_00385	635.0	3.3e-224	0.991	0.928	0.574	UniRef:UniRef50_A0A6C0TQ18
contig_1	cds	418576	419124	-	OIFKLK_00386	-	-	-	-	-	-
contig_1	cds	419179	420609	-	OIFKLK_00387	764.0	2.1e-277	1.0	0.969	0.784	UniRef:UniRef50_A0A811GEN2
contig_1	cds	420898	421545	+	OIFKLK_00388	257.0	3.0e-85	1.0	0.907	0.563	UniRef:UniRef50_A0A1H9PLP0
contig_1	cds	421530	421940	-	OIFKLK_00389	273.0	2.8e-94	1.0	0.971	1.0	UniRef:UniRef50_A6UYH2
contig_1	cds	422003	423001	-	OIFKLK_00390	313.0	7.8e-104	0.973	0.885	0.520	UniRef:UniRef50_A0A024HA88
contig_1	cds	423038	423604	-	OIFKLK_00391	-	-	-	-	-	-
contig_1	cds	423607	424203	-	OIFKLK_00392	278.0	3.0e-94	1.025	0.953	0.670	UniRef:UniRef50_A0A9Q2XMY7
contig_1	cds	424203	425690	-	OIFKLK_00393	654.0	4.2e-233	1.036	0.985	0.680	UniRef:UniRef50_A0A6M8MJJ1
contig_1	cds	425683	427053	-	OIFKLK_00394	674.0	5.7e-242	0.976	0.888	0.744	UniRef:UniRef50_A0A2X2C7V9
contig_1	cds	427201	428553	+	OIFKLK_00395	-	-	-	-	-	-
contig_1	cds	428550	429221	+	OIFKLK_00396	283.0	3.6e-95	0.982	0.855	0.685	UniRef:UniRef50_Q9I6C0
contig_1	cds	429221	430228	+	OIFKLK_00397	443.0	4.3e-155	0.916	0.872	0.749	UniRef:UniRef50_Q9R9Y4
contig_1	cds	430342	431196	+	OIFKLK_00398	344.0	2.3e-117	0.926	0.848	0.684	UniRef:UniRef50_R4VL20
contig_1	cds	431261	431866	+	OIFKLK_00399	373.0	1.2e-131	1.060	1.0	0.897	UniRef:UniRef50_Q9I6B8
contig_1	cds	431871	432602	-	OIFKLK_00400	327.0	9.2e-112	0.934	0.832	0.700	UniRef:UniRef50_Q9I6B7
contig_1	cds	432639	433016	+	OIFKLK_00401	190.0	8.8e-62	0.984	0.848	0.789	UniRef:UniRef50_A0AAD1FD15
contig_1	cds	433119	433319	+	OIFKLK_00402	104.0	1.1e-29	1.0	0.805	0.758	UniRef:UniRef50_W1N6X3
contig_1	cds	433378	434175	+	OIFKLK_00403	342.0	2.6e-116	1.238	0.962	0.570	UniRef:UniRef50_Q7WF21
contig_1	cds	434266	435000	+	OIFKLK_00404	408.0	1.2e-143	1.0	0.850	0.807	UniRef:UniRef50_P0A8I5
contig_1	cds	435163	436509	+	OIFKLK_00405	645.0	5.0e-231	0.998	0.931	0.687	UniRef:UniRef50_A0A0T6UV28
contig_1	cds	436522	436779	-	OIFKLK_00406	-	-	-	-	-	-
contig_1	cds	436841	437164	-	OIFKLK_00407	153.0	7.9e-48	1.0	0.991	0.710	UniRef:UniRef50_Q9I6B0
contig_1	cds	437245	438399	-	OIFKLK_00408	429.0	8.6e-148	0.987	0.924	0.586	UniRef:UniRef50_A0A8H2PS31
contig_1	cds	438520	439113	-	OIFKLK_00409	336.0	2.1e-117	1.0	0.970	0.853	UniRef:UniRef50_A0A077FF92
contig_1	cds	439110	439529	-	OIFKLK_00410	-	-	-	-	-	-
contig_1	cds	439661	440281	-	OIFKLK_00411	243.0	4.8e-80	0.942	0.808	0.577	UniRef:UniRef50_Q9I6A6
contig_1	cds	440289	441428	-	OIFKLK_00412	570.0	4.4e-205	1.0	1.263	0.792	UniRef:UniRef50_F3BYN2
contig_1	cds	441517	443484	-	OIFKLK_00413	889.0	0.0	1.0	0.989	0.716	UniRef:UniRef50_N2JEY2
contig_1	cds	443592	443762	-	OIFKLK_00414	-	-	-	-	-	-
contig_1	cds	443885	444478	-	OIFKLK_00415	273.0	2.5e-92	1.066	1.0	0.776	UniRef:UniRef50_N2J9Z8
contig_1	cds	444489	445310	-	OIFKLK_00416	330.0	4.8e-112	0.996	0.869	0.706	UniRef:UniRef50_P22008
