Product	Sequence_Count	Sequence Ids	Locus Tag Count	Locus Tags
Adenylate cyclase	1	contig_1	2	OIFKLK_01203;OIFKLK_06114
Adenylate kinase	1	contig_1	1	OIFKLK_01251
Adenylate kinase and related kinase	1	contig_1	1	OIFKLK_05610
Adenylosuccinate lyase	1	contig_1	1	OIFKLK_02406
Adenylosuccinate synthetase	1	contig_1	1	OIFKLK_05756
Adenylyl-sulfate kinase	1	contig_1	1	OIFKLK_04079
Adhesin	1	contig_1	1	OIFKLK_01002
Adhesive protein CupB5	1	contig_1	1	OIFKLK_00843
AdoMet activation domain-containing protein	1	contig_1	1	OIFKLK_04225
ADP-L-glycero-D-manno-heptose-6-epimerase	1	contig_1	1	OIFKLK_01652
ADP-ribose pyrophosphatase	1	contig_1	2	OIFKLK_02252;OIFKLK_05789
ADP/GDP-polyphosphate phosphotransferase	1	contig_1	2	OIFKLK_02580;OIFKLK_02820
AEC family transporter	1	contig_1	3	OIFKLK_00196;OIFKLK_03596;OIFKLK_06316
Aerobic glycerol-3-phosphate dehydrogenase	1	contig_1	1	OIFKLK_01979
Aerotaxis receptor Aer	1	contig_1	1	OIFKLK_03726
aerotaxis transducer Aer2	1	contig_1	1	OIFKLK_00184
AGCS family alanine or glycine:cation symporter	1	contig_1	1	OIFKLK_02715
Agglutinin C-terminal domain-containing protein	1	contig_1	1	OIFKLK_01103
Agmatinase	1	contig_1	1	OIFKLK_04051
AI-2E family transporter	1	contig_1	2	OIFKLK_02382;OIFKLK_03709
Alanine dehydrogenase	1	contig_1	1	OIFKLK_05724
Alanine racemase	1	contig_1	1	OIFKLK_06144
Alanine racemase N-terminal domain-containing protein	1	contig_1	1	OIFKLK_06168
Alanine racemase, biosynthetic	1	contig_1	1	OIFKLK_05746
alanine transaminase	1	contig_1	1	OIFKLK_02184
Alanine--tRNA ligase	1	contig_1	1	OIFKLK_04494
Alanine:cation symporter family protein	1	contig_1	1	OIFKLK_02995
Alcohol dehydrogenase	1	contig_1	3	OIFKLK_01227;OIFKLK_03198;OIFKLK_06275
alcohol dehydrogenase (NADP(+))	1	contig_1	1	OIFKLK_02972
Alcohol dehydrogenase (Quinone), cytochrome c subunit	1	contig_1	1	OIFKLK_05387
Alcohol dehydrogenase Acetaldehyde dehydrogenase	1	contig_1	1	OIFKLK_03321
Alcohol dehydrogenase catalytic domain-containing protein	1	contig_1	1	OIFKLK_03156
Aldehyde dehydrogenase	1	contig_1	2	OIFKLK_00387;OIFKLK_02472
aldehyde dehydrogenase (NAD(+))	1	contig_1	1	OIFKLK_04371
Aldehyde dehydrogenase (NAD+)	1	contig_1	1	OIFKLK_06154
Aldehyde dehydrogenase domain-containing protein	1	contig_1	1	OIFKLK_05715
alginate biosynthesis protein Alg44	1	contig_1	1	OIFKLK_01462
alginate biosynthesis protein AlgL	1	contig_1	1	OIFKLK_01457
alginate biosynthesis protein AlgX	1	contig_1	1	OIFKLK_01458
alginate biosynthesis protein AlgZ/FimS	1	contig_1	1	OIFKLK_04677
alginate biosynthesis regulator AlgR	1	contig_1	1	OIFKLK_06103
alginate biosynthesis regulator MucC	1	contig_1	1	OIFKLK_04674
Alginate biosynthesis sensor protein KinB	1	contig_1	1	OIFKLK_06333
alginate biosynthesis TPR repeat lipoprotein AlgK	1	contig_1	1	OIFKLK_01461
alginate biosynthesis two-component system sensor histidine kinase AlgZ	1	contig_1	1	OIFKLK_06104
Alginate lyase 2 domain-containing protein	1	contig_1	2	OIFKLK_03545;OIFKLK_04218
alginate O-acetyltransferase	1	contig_1	1	OIFKLK_01455
alginate o-acetyltransferase AlgI	1	contig_1	1	OIFKLK_01456
Alginate regulatory protein AlgQ	1	contig_1	1	OIFKLK_06097
Aliphatic amidase	1	contig_1	1	OIFKLK_01623
aliphatic amidase expression-regulating protein AmiC	1	contig_1	1	OIFKLK_01625
Aliphatic amidase regulator	1	contig_1	1	OIFKLK_01626
Aliphatic sulfonates import ATP-binding protein SsuB 2	1	contig_1	1	OIFKLK_01537
Alkaline phosphatase	1	contig_1	1	OIFKLK_01698
Alkaline phosphatase D	1	contig_1	1	OIFKLK_01015
Alkaline phosphatase family protein	1	contig_1	1	OIFKLK_03262
Alkaline phosphatase L	1	contig_1	1	OIFKLK_04887
Alkaline protease secretion ATP-binding protein AprD	1	contig_1	2	OIFKLK_01578;OIFKLK_04140
Alkaline protease secretion protein AprE	1	contig_1	1	OIFKLK_04139
Alkaline protease secretion protein AprF	1	contig_1	1	OIFKLK_04138
alkaline proteinase inhibitor AprI	1	contig_1	1	OIFKLK_04136
Alkane 1-monooxygenase 2	1	contig_1	2	OIFKLK_02672;OIFKLK_03858
Alkanesulfonate monooxygenase	1	contig_1	4	OIFKLK_00971;OIFKLK_01540;OIFKLK_02502;OIFKLK_02890
Alkyl hydroperoxide reductase C	1	contig_1	4	OIFKLK_00147;OIFKLK_01475;OIFKLK_01534;OIFKLK_04551
Alkylated DNA repair dioxygenase AlkB	1	contig_1	1	OIFKLK_01683
Alkylation response protein AidB-like acyl-CoA dehydrogenase	1	contig_1	1	OIFKLK_00531
Alkylphosphonate utilization protein	1	contig_1	1	OIFKLK_00136
Allantoicase / (S)-ureidoglycine aminohydrolase	1	contig_1	1	OIFKLK_04247
Alpha operon ribosome binding site	1	contig_1	0	
Alpha,alpha-trehalase	1	contig_1	1	OIFKLK_02832
alpha-1,3-rhamnosyltransferase	1	contig_1	1	OIFKLK_05820
Alpha-1,4 glucan phosphorylase	1	contig_1	1	OIFKLK_03171
Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase	1	contig_1	1	OIFKLK_03163
alpha-1,6-rhamnosyltransferase	1	contig_1	1	OIFKLK_04868
alpha-2-macroglobulin MagD	1	contig_1	1	OIFKLK_05127
Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase	1	contig_1	1	OIFKLK_01608
Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase	1	contig_1	1	OIFKLK_01611
Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnG	1	contig_1	1	OIFKLK_01605
Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH	1	contig_1	1	OIFKLK_01606
Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI	1	contig_1	1	OIFKLK_01607
Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	1	contig_1	1	OIFKLK_01610
Alpha-ketoglutarate permease	1	contig_1	1	OIFKLK_00238
Alpha-ketoglutaric semialdehyde dehydrogenase	1	contig_1	2	OIFKLK_03100;OIFKLK_04133
Alpha-methylacyl-CoA racemase	1	contig_1	1	OIFKLK_04197
Alpha-ribazole phosphatase/putative phosphoglycerate mutase	1	contig_1	1	OIFKLK_04104
Alpha/beta fold hydrolase	1	contig_1	1	OIFKLK_03488
Alpha/beta hydrolase	1	contig_1	4	OIFKLK_00276;OIFKLK_02083;OIFKLK_03082;OIFKLK_03961
Alpha/beta hydrolase fold protein	1	contig_1	1	OIFKLK_01415
alpha/beta hydrolase PoxA	1	contig_1	1	OIFKLK_06363
AMB antimetabolite synthetase AmbB	1	contig_1	1	OIFKLK_02941
Amidase	1	contig_1	1	OIFKLK_04979
Amidohydrolase 3 domain-containing protein	1	contig_1	1	OIFKLK_02332
Amidohydrolase-related domain-containing protein	1	contig_1	2	OIFKLK_03106;OIFKLK_03729
Amidophosphoribosyltransferase	1	contig_1	1	OIFKLK_01892
Amidotransferase	1	contig_1	1	OIFKLK_03588
Amino acid ABC transporter	1	contig_1	1	OIFKLK_05896
Amino acid ABC transporter membrane protein	1	contig_1	3	OIFKLK_03901;OIFKLK_03902;OIFKLK_04129
Amino acid ABC transporter periplasmic amino acid-binding protein	1	contig_1	1	OIFKLK_05904
Amino acid ABC transporter periplasmic binding protein	1	contig_1	1	OIFKLK_04126
Amino acid abc transporter substrate-binding paat family protein	1	contig_1	1	OIFKLK_06322
Amino acid ABC transporter substrate-binding protein	1	contig_1	1	OIFKLK_03850
Amino acid ABC transporter, periplasmic amino acid-binding protein	1	contig_1	1	OIFKLK_00332
Amino acid APC family transporter	1	contig_1	1	OIFKLK_00229
Amino acid binding protein	1	contig_1	1	OIFKLK_05729
Amino acid carrier protein	1	contig_1	1	OIFKLK_01359
Amino acid permease	1	contig_1	5	OIFKLK_03084;OIFKLK_03986;OIFKLK_04240;OIFKLK_04532;OIFKLK_04649
Amino acid permease/ SLC12A domain-containing protein	1	contig_1	4	OIFKLK_00853;OIFKLK_02005;OIFKLK_03233;OIFKLK_06360
Amino acid transporter	1	contig_1	2	OIFKLK_01042;OIFKLK_04999
Amino acid transporter transmembrane domain-containing protein	1	contig_1	1	OIFKLK_03400
Amino-acid acetyltransferase	1	contig_1	1	OIFKLK_06043
Amino-acid permease RocE	1	contig_1	1	OIFKLK_05799
Aminodeoxychorismate lyase	1	contig_1	1	OIFKLK_02042
aminodeoxychorismate synthase	1	contig_1	1	OIFKLK_03572
Aminodeoxychorismate synthase, glutamine amidotransferase subunit	1	contig_1	1	OIFKLK_00658
aminoglycoside O-phosphotransferase APH(3')-IIb	1	contig_1	1	OIFKLK_00810
Aminoglycoside phosphotransferase domain-containing protein	1	contig_1	2	OIFKLK_04158;OIFKLK_05503
aminoglycoside response regulator cyclic di-GMP phosphodiesterase Arr	1	contig_1	1	OIFKLK_02196
aminomethyltransferase	1	contig_1	1	OIFKLK_02805
Aminomethyltransferase	1	contig_1	1	OIFKLK_06054
Aminopeptidase	1	contig_1	2	OIFKLK_00071;OIFKLK_05412
Aminopeptidase N	1	contig_1	1	OIFKLK_01920
aminopeptidase PaaP	1	contig_1	1	OIFKLK_02070
Aminotransferase	1	contig_1	4	OIFKLK_01340;OIFKLK_05519;OIFKLK_05526;OIFKLK_05617
Aminotransferase YbdL	1	contig_1	1	OIFKLK_01131
Ammonia channel	1	contig_1	1	OIFKLK_01964
Ammonium transporter	1	contig_1	1	OIFKLK_06129
AMP nucleosidase	1	contig_1	3	OIFKLK_00814;OIFKLK_00953;OIFKLK_01386
AMP-binding enzyme	1	contig_1	1	OIFKLK_02692
AMP-dependent synthetase/ligase domain-containing protein	1	contig_1	1	OIFKLK_04170
AmpE protein	1	contig_1	1	OIFKLK_05159
Anaerobic nitric oxide reductase transcription regulator	1	contig_1	1	OIFKLK_02367
Anaerobic ribonucleoside-triphosphate reductase	1	contig_1	1	OIFKLK_03395
Anaerobically-induced outer membrane porin OprE	1	contig_1	1	OIFKLK_00306
Ancillary SecYEG translocon subunit	1	contig_1	1	OIFKLK_01128
Anhydro-N-acetylmuramic acid kinase	1	contig_1	1	OIFKLK_00675
Ankyrin	1	contig_1	1	OIFKLK_02752
Ankyrin repeat domain-containing protein	1	contig_1	1	OIFKLK_05379
Anthranilate 1,2-dioxygenase electron transfer component	1	contig_1	1	OIFKLK_02736
Anthranilate 1,2-dioxygenase large subunit	1	contig_1	1	OIFKLK_02738
Anthranilate 1,2-dioxygenase small subunit	1	contig_1	1	OIFKLK_02737
Anthranilate phosphoribosyltransferase	1	contig_1	1	OIFKLK_00659
Anthranilate synthase component 1	1	contig_1	1	OIFKLK_00634
Anthranilate synthase component 1, pyocyanine specific	1	contig_1	1	OIFKLK_04400
Anthranilate synthase component 2, pyocyanine specific	1	contig_1	1	OIFKLK_04399
anthranilate--CoA ligase	1	contig_1	1	OIFKLK_04405
anthraniloyl-CoA anthraniloyltransferase	1	contig_1	1	OIFKLK_04402
anti ponA RNA	1	contig_1	1	OIFKLK_05866
anti-anti sigma factor HsbA	1	contig_1	1	OIFKLK_01642
anti-sigma factor FoxR	1	contig_1	1	OIFKLK_02785
anti-sigma factor MucA	1	contig_1	1	OIFKLK_04676
anti-sigma factor SbrR	1	contig_1	1	OIFKLK_02115
anti-sigma factor VreR	1	contig_1	1	OIFKLK_04900
Antibacterial peptide AN1	1	contig_1	1	OIFKLK_01038
Antibiotic biosynthesis monooxygenase	1	contig_1	1	OIFKLK_01549
Antiseptic resistance protein	1	contig_1	1	OIFKLK_06399
Antitermination protein Q	1	contig_1	1	OIFKLK_01306
Antitoxin ParD	1	contig_1	1	OIFKLK_05294
ApbE family protein	1	contig_1	1	OIFKLK_02013
APC family permease	1	contig_1	1	OIFKLK_00341
Apea-like HEPN domain-containing protein	1	contig_1	1	OIFKLK_04592
Apolipoprotein N-acyltransferase	1	contig_1	1	OIFKLK_00939
Appr-1-p processing domain protein	1	contig_1	1	OIFKLK_03584
Aquaporin Z	1	contig_1	1	OIFKLK_00891
arabinose-5-phosphate isomerase KdsD	1	contig_1	1	OIFKLK_05095
AraC family transcriptional regulator	1	contig_1	7	OIFKLK_01096;OIFKLK_04150;OIFKLK_04534;OIFKLK_04647;OIFKLK_04872;OIFKLK_05852;OIFKLK_06227
AraC family transcriptional regulator CmrA	1	contig_1	1	OIFKLK_03265
Arc-like DNA binding domain-containing protein	1	contig_1	1	OIFKLK_05200
Arginine ABC transporter permease protein ArtM	1	contig_1	1	OIFKLK_05991
Arginine biosynthesis bifunctional protein ArgJ	1	contig_1	1	OIFKLK_05037
Arginine deiminase	1	contig_1	1	OIFKLK_06008
Arginine N-succinyltransferase	1	contig_1	1	OIFKLK_04500
Arginine N-succinyltransferase subunit alpha	1	contig_1	1	OIFKLK_04501
Arginine--pyruvate transaminase AruH	1	contig_1	1	OIFKLK_05794
Arginine--tRNA ligase	1	contig_1	1	OIFKLK_05873
Arginine/agmatine antiporter	1	contig_1	2	OIFKLK_03503;OIFKLK_05616
Arginine/ornithine antiporter	1	contig_1	1	OIFKLK_06007
Argininosuccinate lyase	1	contig_1	1	OIFKLK_06105
Argininosuccinate synthase	1	contig_1	1	OIFKLK_01479
aromatic acid/H+ symport family MFS transporter	1	contig_1	1	OIFKLK_02780
Aromatic hydrocarbon degradation protein	1	contig_1	1	OIFKLK_03566
Aromatic-amino-acid aminotransferase	1	contig_1	1	OIFKLK_04528
Aromatic-ring-hydroxylating dioxygenase subunit beta	1	contig_1	1	OIFKLK_03226
Arsenate reductase	1	contig_1	4	OIFKLK_01273;OIFKLK_02627;OIFKLK_02968;OIFKLK_04442
Arsenical pump membrane protein	1	contig_1	1	OIFKLK_02969
Arsenical-resistance protein	1	contig_1	1	OIFKLK_02626
ArsR	1	contig_1	1	OIFKLK_02970
ArsR family transcriptional regulator	1	contig_1	2	OIFKLK_00786;OIFKLK_02910
ArsR family transcriptional repressor PyeR	1	contig_1	1	OIFKLK_04987
Arylamine N-acetyltransferase	1	contig_1	1	OIFKLK_05641
Arylesterase	1	contig_1	1	OIFKLK_02155
arylsulfatase AtsA	1	contig_1	1	OIFKLK_00191
ASCH domain-containing protein	1	contig_1	1	OIFKLK_04840
AsmA domain-containing protein	1	contig_1	2	OIFKLK_05695;OIFKLK_05971
AsnC family transcriptional regulator	1	contig_1	2	OIFKLK_00959;OIFKLK_03284
asparagine synthase (glutamine-hydrolyzing)	1	contig_1	5	OIFKLK_01525;OIFKLK_01849;OIFKLK_03227;OIFKLK_04171;OIFKLK_05815
Aspartate 1-decarboxylase	1	contig_1	1	OIFKLK_05538
Aspartate aminotransferase	1	contig_1	1	OIFKLK_01857
Aspartate aminotransferase family protein	1	contig_1	1	OIFKLK_06155
Aspartate ammonia-lyase	1	contig_1	1	OIFKLK_06277
Aspartate carbamoyltransferase catalytic subunit	1	contig_1	1	OIFKLK_00425
Aspartate--tRNA ligase	1	contig_1	1	OIFKLK_04428
Aspartate-semialdehyde dehydrogenase	1	contig_1	1	OIFKLK_01682
Aspartate-semialdehyde dehydrogenase 1	1	contig_1	1	OIFKLK_01883
Aspartate/glutamate leucyltransferase	1	contig_1	1	OIFKLK_02417
Aspartokinase	1	contig_1	1	OIFKLK_04493
Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	1	contig_1	1	OIFKLK_05122
Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C	1	contig_1	1	OIFKLK_05120
Assimilatory nitrite reductase (NAD(P)H) large subunit	1	contig_1	1	OIFKLK_03549
Assimilatory nitrite reductase [NAD(P)H] small subunit	1	contig_1	1	OIFKLK_03550
ATP phosphoribosyltransferase	1	contig_1	1	OIFKLK_05085
ATP phosphoribosyltransferase regulatory subunit	1	contig_1	1	OIFKLK_05757
ATP synthase epsilon chain	1	contig_1	1	OIFKLK_06404
ATP synthase gamma chain 2	1	contig_1	1	OIFKLK_06406
ATP synthase protein I	1	contig_1	1	OIFKLK_06412
ATP synthase subunit a	1	contig_1	2	OIFKLK_03382;OIFKLK_06411
ATP synthase subunit alpha	1	contig_1	1	OIFKLK_06407
ATP synthase subunit b	1	contig_1	1	OIFKLK_06409
ATP synthase subunit beta	1	contig_1	1	OIFKLK_06405
ATP synthase subunit c	1	contig_1	1	OIFKLK_06410
ATP synthase subunit delta	1	contig_1	1	OIFKLK_06408
ATP-binding cassette domain-containing protein	1	contig_1	1	OIFKLK_01542
ATP-binding component of an ABC superfamily spermidine/putrescine transporter	1	contig_1	1	OIFKLK_01747
ATP-binding protein	1	contig_1	1	OIFKLK_04858
ATP-binding protein Uup	1	contig_1	1	OIFKLK_01985
ATP-dependent Clp protease adapter protein ClpS	1	contig_1	1	OIFKLK_02414
ATP-dependent Clp protease ATP-binding subunit	1	contig_1	2	OIFKLK_00481;OIFKLK_02306
ATP-dependent Clp protease ATP-binding subunit ClpX	1	contig_1	1	OIFKLK_03521
ATP-dependent Clp protease proteolytic subunit	1	contig_1	3	OIFKLK_01316;OIFKLK_03128;OIFKLK_03522
ATP-dependent Clp protease proteolytic subunit 2	1	contig_1	1	OIFKLK_01663
ATP-dependent dethiobiotin synthetase BioD	1	contig_1	1	OIFKLK_00527
ATP-dependent DNA helicase	1	contig_1	1	OIFKLK_01724
ATP-dependent DNA helicase DinG	1	contig_1	1	OIFKLK_04352
ATP-dependent DNA helicase RecG	1	contig_1	1	OIFKLK_06187
ATP-dependent DNA helicase Rep	1	contig_1	1	OIFKLK_06138
ATP-dependent helicase	1	contig_1	1	OIFKLK_01686
ATP-dependent helicase HrpB	1	contig_1	1	OIFKLK_00964
ATP-dependent lipid A-core flippase	1	contig_1	1	OIFKLK_05817
ATP-dependent protease ATP-binding subunit-like protein AmiB	1	contig_1	1	OIFKLK_01624
ATP-dependent protease ATPase subunit HslU	1	contig_1	1	OIFKLK_05876
ATP-dependent protease subunit ClpQ	1	contig_1	1	OIFKLK_05875
ATP-dependent RNA helicase DbpA	1	contig_1	1	OIFKLK_00476
ATP-dependent RNA helicase DeaD	1	contig_1	1	OIFKLK_02172
ATP-dependent RNA helicase RhlE	1	contig_1	2	OIFKLK_00451;OIFKLK_00975
ATP-dependent zinc metalloprotease FtsH	1	contig_1	4	OIFKLK_02611;OIFKLK_04739;OIFKLK_04784;OIFKLK_05559
ATP-dependent zinc protease	1	contig_1	2	OIFKLK_00484;OIFKLK_03562
ATP-grasp domain-containing protein	1	contig_1	2	OIFKLK_03564;OIFKLK_05796
ATP-NAD kinase	1	contig_1	1	OIFKLK_03808
ATP:glycerol 3-phosphotransferase	1	contig_1	1	OIFKLK_03984
ATPase	1	contig_1	5	OIFKLK_00775;OIFKLK_02893;OIFKLK_03201;OIFKLK_03797;OIFKLK_04993
ATPase AAA-type core domain-containing protein	1	contig_1	1	OIFKLK_04652
ATPase dynein-related AAA domain-containing protein	1	contig_1	1	OIFKLK_04591
ATPase involved in DNA repair	1	contig_1	1	OIFKLK_02616
Attachment protein	1	contig_1	4	OIFKLK_03033;OIFKLK_03041;OIFKLK_03050;OIFKLK_03059
atu genes transcriptional repressor AtuR	1	contig_1	1	OIFKLK_02125
Autotransporter domain-containing protein	1	contig_1	1	OIFKLK_00347
Avirulence protein	1	contig_1	1	OIFKLK_01253
Azurin iso-1	1	contig_1	1	OIFKLK_05738
B-band O-antigen polymerase	1	contig_1	1	OIFKLK_05830
Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein	1	contig_1	1	OIFKLK_01515
Bacterial HORMA domain-containing protein	1	contig_1	1	OIFKLK_02613
Bacterial large signal recognition particle RNA	1	contig_1	1	OIFKLK_03851
Bacterial regulatory helix-turn-helix, lysR family protein	1	contig_1	1	OIFKLK_00227
Bacterial regulatory, luxR family protein	1	contig_1	1	OIFKLK_02871
Bacterial RNase P class A	1	contig_1	1	OIFKLK_05057
Bacterial small signal recognition particle RNA	1	contig_1	1	OIFKLK_03852
Bacterial type II secretion system protein E domain-containing protein	1	contig_1	1	OIFKLK_02355
Bacterial virulence domain-containing protein	1	contig_1	1	OIFKLK_04475
Bacterial virulence protein VirB8 domain-containing protein	1	contig_1	1	OIFKLK_03758
Bacteriocin immunity protein	1	contig_1	1	OIFKLK_05237
Bacterioferritin	1	contig_1	2	OIFKLK_00734;OIFKLK_01473
Bacterioferritin-associated ferredoxin	1	contig_1	1	OIFKLK_01474
Bacteriohemerythrin	1	contig_1	1	OIFKLK_03659
Bacteriophage capsid protein	1	contig_1	1	OIFKLK_01315
Bacteriophage Mu GpT domain-containing protein	1	contig_1	1	OIFKLK_00794
Bacteriophage N4 adsorption protein B	1	contig_1	1	OIFKLK_01196
Bacteriophage phiJL001 Gp84 C-terminal domain-containing protein	1	contig_1	1	OIFKLK_00804
Bacteriophage protein	1	contig_1	3	OIFKLK_00645;OIFKLK_01335;OIFKLK_04815
bacteriophytochrome BphP	1	contig_1	1	OIFKLK_00812
Baeyer-Villiger monooxygenase	1	contig_1	1	OIFKLK_03843
BaiN-like insert domain-containing protein	1	contig_1	1	OIFKLK_00584
Band 7 domain-containing protein	1	contig_1	5	OIFKLK_00473;OIFKLK_01209;OIFKLK_02808;OIFKLK_03538;OIFKLK_05348
Baseplate assembly protein	1	contig_1	3	OIFKLK_04812;OIFKLK_04813;OIFKLK_04814
Baseplate protein J	1	contig_1	1	OIFKLK_00644
BCCT family transporter	1	contig_1	1	OIFKLK_06222
Bcr/CflA family efflux transporter	1	contig_1	1	OIFKLK_01428
Benzoate 1,2-dioxygenase small subunit	1	contig_1	1	OIFKLK_02733
Benzoate transporter	1	contig_1	1	OIFKLK_03682
Benzoate/toluate 1,2-dioxygenase reductase subunit	1	contig_1	1	OIFKLK_02734
Benzoylformate decarboxylase	1	contig_1	1	OIFKLK_05717
Beta sliding clamp	1	contig_1	1	OIFKLK_00002
Beta-agarase B	1	contig_1	1	OIFKLK_04351
beta-glucosidase	1	contig_1	1	OIFKLK_03605
Beta-hexosaminidase	1	contig_1	1	OIFKLK_01999
Beta-ketoacyl-[acyl-carrier-protein] synthase FabY	1	contig_1	1	OIFKLK_06011
Beta-ketoacyl-[acyl-carrier-protein] synthase III	1	contig_1	1	OIFKLK_01656
Beta-ketoacyl-ACP synthase II	1	contig_1	1	OIFKLK_02041
Beta-ketoacyl-ACP synthase III	1	contig_1	1	OIFKLK_01707
Beta-ketoadipyl CoA thiolase	1	contig_1	1	OIFKLK_04923
Beta-ketoadipyl-CoA thiolase	1	contig_1	1	OIFKLK_01412
Beta-lactamase	1	contig_1	3	OIFKLK_03526;OIFKLK_04389;OIFKLK_04980
Beta-lactamase domain-containing protein	1	contig_1	1	OIFKLK_04057
Betaine aldehyde dehydrogenase	1	contig_1	1	OIFKLK_06220
Bicarbonate transport ATP-binding protein CmpC	1	contig_1	2	OIFKLK_02917;OIFKLK_02918
Bicarbonate transport system permease protein CmpB	1	contig_1	1	OIFKLK_02919
Bifunctional (P)ppGpp synthetase/guanosine-3',5'-bis(Diphosphate) 3'-pyrophosphohydrolase	1	contig_1	1	OIFKLK_00454
bifunctional 3-hydroxy-3-isohexenylglutaryl-CoA lyase/hydroxymethylglutaryl-CoA lyase	1	contig_1	1	OIFKLK_03302
Bifunctional 3-ketoacyl-CoA thiolase/Acetyl-CoA acetyltransferase	1	contig_1	1	OIFKLK_03594
Bifunctional adenosylcobalamin biosynthesis protein	1	contig_1	1	OIFKLK_04106
Bifunctional chorismate mutase/prephenate dehydratase	1	contig_1	1	OIFKLK_01837
Bifunctional diguanylate cyclase/phosphodiesterase	1	contig_1	1	OIFKLK_03239
Bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	1	contig_1	1	OIFKLK_03200
Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme	1	contig_1	1	OIFKLK_05834
Bifunctional ligase/repressor BirA	1	contig_1	1	OIFKLK_00683
Bifunctional NAD(P)H-hydrate repair enzyme	1	contig_1	1	OIFKLK_05767
Bifunctional polymyxin resistance protein ArnA	1	contig_1	1	OIFKLK_01450
Bifunctional protein FolD	1	contig_1	1	OIFKLK_03533
Bifunctional protein GlmU	1	contig_1	1	OIFKLK_06403
Bifunctional protein HldE	1	contig_1	1	OIFKLK_05816
Bifunctional protein PutA	1	contig_1	1	OIFKLK_04657
Bifunctional protein PyrR	1	contig_1	1	OIFKLK_00426
Bifunctional purine biosynthesis protein PurH	1	contig_1	1	OIFKLK_05669
Bifunctional trans-3-hydroxy-L-proline dehydratase/2-epimerase	1	contig_1	1	OIFKLK_04131
Bifunctional transcriptional activator/DNA repair enzyme AdaA	1	contig_1	1	OIFKLK_06184
Bifunctional uridylyltransferase/uridylyl-removing enzyme	1	contig_1	1	OIFKLK_01341
BIG2 domain-containing protein	1	contig_1	1	OIFKLK_02484
Bile acid-CoA hydrolase	1	contig_1	1	OIFKLK_01205
Bile acid:sodium symporter	1	contig_1	2	OIFKLK_03286;OIFKLK_03683
biliverdin-producing heme oxygenase PigA	1	contig_1	1	OIFKLK_04904
biofilm dispersion protein BdlA	1	contig_1	1	OIFKLK_04049
biofilm formation regulator diguanylate cyclase SiaD	1	contig_1	1	OIFKLK_00177
biofilm formation regulator kinase SiaB	1	contig_1	1	OIFKLK_00179
biofilm formation regulator SiaD modulator protein SiaC	1	contig_1	1	OIFKLK_00178
Biofilm-associated metzincin protease inhibitor	1	contig_1	1	OIFKLK_02236
Biopolymer transport protein ExbB	1	contig_1	1	OIFKLK_02023
Biopolymer transporter ExbD	1	contig_1	2	OIFKLK_00208;OIFKLK_02024
Biosynthetic arginine decarboxylase	1	contig_1	1	OIFKLK_05653
Biosynthetic peptidoglycan transglycosylase	1	contig_1	1	OIFKLK_00400
Biotin carboxyl carrier protein of acetyl-CoA carboxylase	1	contig_1	2	OIFKLK_00516;OIFKLK_05662
Biotin carboxylase	1	contig_1	4	OIFKLK_00517;OIFKLK_03146;OIFKLK_05663;OIFKLK_06284
Biotin synthase	1	contig_1	1	OIFKLK_00523
biotin-dependent carboxyltransferase family protein	1	contig_1	1	OIFKLK_03208
Biotin-independent malonate decarboxylase subunit gamma	1	contig_1	1	OIFKLK_00221
Bis(5'-nucleosyl)-tetraphosphatase, symmetrical	1	contig_1	1	OIFKLK_00615
Bistable expression regulator, BexR	1	contig_1	2	OIFKLK_02815;OIFKLK_04184
